Site,Latitude,Longitude,mean_wspeed_u,mean_wspeed_v,mean_wind_speed,sd_wind_speed,cv_wind_speed,min_wind_speed,max_wind_speed,wind_speed_range,wind_vector_magnitude,mean_wind_direction,wind_directional_constancy,wind_directional_variability,predominant_wind_sector,trade_wind_component,alongshore_wind_component,crossshore_wind_component,easterly_exposure,westerly_exposure,northerly_exposure,southerly_exposure,summer_wind_speed,autumn_wind_speed,winter_wind_speed,spring_wind_speed,seasonal_wind_range,dominant_wind_season,summer_winter_wind_diff,mean_wave_energy_proxy,extreme_wind_frequency,calm_wind_frequency,wind_transport_potential,wind_dispersal_symmetry,wind_retention_potential,wind_exposure_category,wind_directional_consistency_category,wind_seasonal_variability_category,wind_regime_type,mean_u,mean_v,,,,,,,,,current_directional_consistency_category,current_seasonal_variability_category,,mean_current_speed,sd_current_speed,cv_current_speed,min_current_speed,max_current_speed,current_speed_range,mean_current_direction,predominant_current_sector,alongshore_current_component,crossshore_current_component,summer_current_speed,autumn_current_speed,winter_current_speed,spring_current_speed,seasonal_current_range,dominant_current_season,summer_winter_current_diff,extreme_current_frequency,calm_current_frequency,current_transport_potential,current_dispersal_symmetry,current_retention_potential,current_flow_category,current_regime_type
Aken_1341,-14.6506506,145.6387634,-4.8104797,4.096786317,6.506672433464554,3.1274504532431466,0.48065281988967423,0.11163612950856956,11.047158252832526,10.935522123323956,6.318573657667737,130.41897073745713,0.9710914022919912,0.028908598,SE,6.298388202170193,4.096786317,-4.8104797,0.048603164,4.859082864,4.132328884169554,0.035542567,2.518651534076258,7.220317259727326,9.229886660898055,7.353243234666819,6.711235126821797,Winter,6.711235126821797,450.1086736,5.454545454545454,11.818181818181818,6.318573657667737,0.26068512765054086,0.004442916,Exposed,Consistent,High,Steady_Strong,-0.107662257,0.14536794526725624,0.18089500003800044,0.9796343702351472,0.02036563,0.1789193716881898,5.788209999999999e-5,0.10772013884545455,0.14536794526725624,0,Consistent,Low,current,0.1846556281958331,0.052111109,0.2822069895753065,0.08183637,0.3140425044371289,0.2322061343101391,143.47565023330827,SE,0.14536794526725624,-0.107662257,0.1761964780072429,0.18435802460665934,0.1923306786951247,0.18636393519197877,0.016134200687881822,Winter,0.016134200687881822,5.454545454545454,0,0.18089500003800044,0.4169565379763278,0.11028978625690412,High_Flow,Steady_Strong
Aken_1342,-14.65061121,145.638905,-4.81044248,4.0967517244043545,6.506624359593984,3.127434629197504,0.4806539391790948,0.11166316876724018,11.04706940306539,10.93540623429815,6.318522893,130.41895074891798,0.9710907751453548,0.028909225,SE,6.298337423557658,4.0967517244043545,-4.81044248,0.048605633,4.859048113481818,4.132293916340719,0.035542191936363626,2.518624842306383,7.220260399870438,9.229830306465475,7.353189261384575,6.711205464159092,Winter,6.711205464159092,450.09948305735054,5.454545454545454,11.818181818181818,6.318522893,0.26068538545644937,0.004443045,Exposed,Consistent,High,Steady_Strong,-0.107697941,0.14528996808521968,0.18085359087293335,0.9796021657336653,0.020397834,0.17888946610450585,5.7871181818181864e-5,0.10775581222727273,0.14528996808521968,0,Consistent,Low,current,0.18461942735445513,0.052161965,0.2825377902529138,0.081864101,0.31434410732962004,0.2324800065147546,143.45186264867837,SE,0.14528996808521968,-0.107697941,0.17635001120150723,0.18421310465414567,0.1921643970420376,0.18636274586479282,0.015814386,Winter,0.015814386,5.454545454545454,0,0.18085359087293335,0.41664892699140077,0.11048584950473496,High_Flow,Steady_Strong
Aken_1343,-14.650992,145.6387967,-4.810439438,4.096780822158586,6.506632336790384,3.127416073797045,0.48065049812538646,0.11159785287500963,11.047074441079634,10.935476588204624,6.318539443140886,130.4191695135242,0.9710921281680592,0.028907871831940768,SE,6.298355847704874,4.096780822158586,-4.810439438,0.048599857,4.859039294827273,4.132322723404041,0.035541901,2.518665281662622,7.220292582278554,9.229815584267783,7.353160865999076,6.711150303,Winter,6.711150303,450.09880521184516,5.454545454545454,11.818181818181818,6.318539443140886,0.26068675939811126,0.004442832,Exposed,Consistent,High,Steady_Strong,-0.107780145,0.14523207722757558,0.18085606383484462,0.9795580990672317,0.020441901,0.1789066577773537,5.901289090909087e-5,0.1078391574909091,0.14523207722757558,0,Consistent,Low,current,0.18463025726300653,0.052097217365688495,0.2821705290237223,0.081961746,0.31405000030221136,0.23208825471033362,143.4200199104684,SE,0.14523207722757558,-0.107780145,0.17615736467572196,0.18428135610414875,0.19230700407940932,0.18640292586587826,0.016149639403687355,Winter,0.016149639403687355,5.454545454545454,0,0.18085606383484462,0.4162379113924607,0.1107180439208767,High_Flow,Steady_Strong
Aken_1344,-14.65096802,145.6387847,-4.810445309,4.096783597,6.506638920938052,3.1274200245134804,0.4806506189316258,0.11159926835403244,11.047087424070074,10.935488155716042,6.318545711751224,130.4191541500654,0.9710921089256155,0.028907891074384517,SE,6.298361960977012,4.096783597,-4.810445309,0.04859997,4.859045279481818,4.1323255789525675,0.035541982,2.5186659063527768,7.220298453518034,9.229825330110966,7.353171402258227,6.711159424,Winter,6.711159424,450.1002494368241,5.454545454545454,11.818181818181818,6.318545711751224,0.26068660521657805,0.00444283,Exposed,Consistent,High,Steady_Strong,-0.107767855,0.14524891305558302,0.18086226038307293,0.9795668245252022,0.020433175474797838,0.17890987216959214,5.8915572727272665e-5,0.10782677018181819,0.14524891305558302,0,Consistent,Low,current,0.18463493847980939,0.052095107,0.2821519466911985,0.081949116,0.31402968100377715,0.2320805652268762,143.42632483697045,SE,0.14524891305558302,-0.107767855,0.17615050952064548,0.18429764125583023,0.19232025506218683,0.18639982429977234,0.016169745541541353,Winter,0.016169745541541353,5.454545454545454,0,0.18086226038307293,0.4163192757752304,0.11066797889410455,High_Flow,Steady_Strong
Aken_1345,-14.65088605,145.6387328,-4.810468177,4.096795558,6.506665001894597,3.1274348054368994,0.48065096397713103,0.11160237260957705,11.047138447049928,10.935536074440352,6.318570876,130.41910227739902,0.9710920839617903,0.028907916038209747,SE,6.298386588296831,4.096795558,-4.810468177,0.0486002,4.8590683769545455,4.132337846073157,0.035542288,2.5186698619428025,7.220322641,9.229862949946599,7.353211602459954,6.711193088003796,Winter,6.711193088003796,450.10588005616586,5.454545454545454,11.818181818181818,6.318570876,0.2606860541864301,0.004442816,Exposed,Consistent,High,Steady_Strong,-0.107722927,0.1453127818880547,0.18088679753032316,0.9795994466261617,0.020400553,0.17892326543781306,5.857395454545455e-5,0.10778150067272728,0.1453127818880547,0,Consistent,Low,current,0.1846538380082955,0.052084449064299036,0.2820653479293464,0.08190332,0.31393874655766363,0.23203542672362307,143.44980794671972,SE,0.1453127818880547,-0.107722927,0.17611656397691836,0.18436414770255657,0.19237766605959494,0.18638936496310302,0.016261102082676587,Winter,0.016261102082676587,5.454545454545454,0,0.18088679753032316,0.41662232488586337,0.11047998565251482,High_Flow,Steady_Strong
Aken_1346,-14.65046075,145.6391821,-4.810375396,4.096681279398817,6.506534849497357,3.127411002270996,0.4806569202518903,0.1117299886917309,11.046906355205264,10.935176366513533,6.318426145678286,130.4188588348262,0.9710892651510807,0.028910735,SE,6.2982401758058515,4.096681279398817,-4.810375396,0.048611701643675655,4.858987098,4.13222286,0.035541581,2.5185653593855197,7.220148171,9.229732082687967,7.353098932082244,6.711166723302448,Winter,6.711166723302448,450.0829811812818,5.454545454545454,11.818181818181818,6.318426145678286,0.2606855250025234,0.004443338,Exposed,Consistent,High,Steady_Strong,-0.128476204,0.15887666905761139,0.20432310463802772,0.977950548,0.022049452183636964,0.20318916547324456,1.754302958822646e-4,0.12865163477780434,0.15887666905761139,0,Consistent,Low,current,0.2089298943533032,0.053933163,0.25813999975116525,0.099597137,0.3423921618213458,0.24279502528798952,141.03913620686816,SE,0.15887666905761139,-0.128476204,0.18796219375125722,0.20754565486285334,0.22166558995466362,0.22009930185199755,0.033703396,Winter,0.033703396,5.454545454545454,0,0.20432310463802772,0.3850750517076933,0.10553517126826788,High_Flow,Steady_Strong
Aken_1347,-14.65059369,145.6394033,-4.810307225,4.096635810165961,6.5064540165068285,3.1273741445248553,0.4806572268997412,0.11174503497301569,11.04675126119293,10.935006226219915,6.3183447639377235,130.41894574118743,0.9710888216389645,0.028911178361035517,SE,6.298159819511052,4.096635810165961,-4.810307225,0.048613232078018986,4.858920456657872,4.132176555367688,0.035540745201726745,2.518538386768502,7.220063264887211,9.229625929958079,7.3529896421719165,6.711087543189577,Winter,6.711087543189577,450.0664729,5.454545454545454,11.818181818181818,6.3183447639377235,0.26068681767731894,0.004443462,Exposed,Consistent,High,Steady_Strong,-0.128532031,0.15871323669561097,0.2042311792039599,0.9779031890364135,0.022096811,0.20311307682641583,1.7593671622135928e-4,0.12870796796385603,0.15871323669561097,0,Consistent,Low,current,0.20884601000759706,0.053966068,0.2584012379290216,0.099536323,0.34275251263405376,0.24321618975946424,140.99812798212847,SE,0.15871323669561097,-0.128532031,0.18812279419892802,0.20731365219366768,0.22141605821383012,0.2200665884468268,0.033293264014902096,Winter,0.033293264014902096,5.454545454545454,0,0.2042311792039599,0.38456075247518895,0.10580432426160648,High_Flow,Steady_Strong
Aken_1348,-14.65062336,145.6394039,-4.810304983,4.096636831440705,6.506452307023751,3.1273716034218624,0.48065696263474456,0.11174026732230109,11.046747145538689,10.935006878216388,6.318343719898816,130.41896596852825,0.9710889163174422,0.028911083682557792,SE,6.298158956962663,4.096636831440705,-4.810304983,0.048612817,4.858917800952181,4.1321775285894224,0.035540697148717264,2.518540825407384,7.220063352827625,9.229621690654938,7.3529842096951565,6.7110808652475535,Winter,6.7110808652475535,450.06594084468446,5.454545454545454,11.818181818181818,6.318343719898816,0.26068696787576107,0.004443448,Exposed,Consistent,High,Steady_Strong,-0.128544153,0.1587072666575511,0.20423416893868535,0.9778995013115294,0.022100498688470638,0.20311742674992966,1.7602239047724677e-4,0.12872017539700037,0.1587072666575511,0,Consistent,Low,current,0.20884985488260566,0.053965378137922806,0.2583931799629772,0.099533015,0.3427453611067254,0.24321234622627902,140.99443121455246,SE,0.1587072666575511,-0.128544153,0.18811499992389025,0.20731790404450184,0.22142675090432581,0.22007567983983178,0.033311751,Winter,0.033311751,5.454545454545454,0,0.20423416893868535,0.3845140420194322,0.10582003373137755,High_Flow,Steady_Strong
Aken_1349,-14.6507314,145.6394299,-4.81028996,4.096634879500884,6.506437533152925,3.127359218604174,0.4806561505691888,0.11172671161650258,11.046716118598452,10.93498940698195,6.318331016388504,130.41904082561416,0.9710891688722219,0.028910831127778147,SE,6.298146953341594,4.096634879500884,-4.81028996,0.048611664,4.858901623845455,4.132175326446339,0.035540447,2.518545544214673,7.220053873635931,9.229595894967103,7.352954226382013,6.711050351,Winter,6.711050351,450.0623372555782,5.454545454545454,11.818181818181818,6.318331016388504,0.2606875982097394,0.004443419,Exposed,Consistent,High,Steady_Strong,-0.107914832,0.144988052,0.1807405491682496,0.9794806796929779,0.020519320307022082,0.17882934410217188,5.7775872727272714e-5,0.10797260801818181,0.144988052,0,Consistent,Low,current,0.1845269160642387,0.052336671,0.283626215,0.082010028,0.31536394335638046,0.23335391520433574,143.33963255987595,SE,0.144988052,-0.107914832,0.17686637978477449,0.18373330373777208,0.19164784580793837,0.18642758205828208,0.014781466,Winter,0.014781466,5.454545454545454,0,0.1807405491682496,0.4151810779307311,0.1111996056980585,High_Flow,Steady_Strong
Aken_1350,-14.65078144,145.6393708,-4.810301769,4.096649610697406,6.506454083715168,3.1273618688194227,0.4806553352381006,0.11170955646983809,11.04674561630294,10.935036059833102,6.318349558467711,130.41907309282766,0.9710895484964293,0.028910451503570744,SE,6.298165720379737,4.096649610697406,-4.810301769,0.04861011,4.858911879,4.132190146561042,0.035540536,2.518559399221786,7.220076513023893,9.229612069647686,7.352967959226075,6.71105267,Winter,6.71105267,450.06520825348423,5.454545454545454,11.818181818181818,6.318349558467711,0.2606876637804131,0.00444335,Exposed,Consistent,High,Steady_Strong,-0.107911842,0.14499944757017044,0.1807479055888075,0.979480407,0.020519593231304034,0.17883528768157003,5.803548181818182e-5,0.10796987718181818,0.14499944757017044,0,Consistent,Low,current,0.18453447801482267,0.052309087054290083,0.28346511512113404,0.082018549,0.3152240879939439,0.23320553890895637,143.34254986910219,SE,0.14499944757017044,-0.107911842,0.17678786227944954,0.18378235345360738,0.1917134783326097,0.18642804138142946,0.014925616053160173,Winter,0.014925616053160173,5.454545454545454,0,0.1807479055888075,0.41522124829522633,0.11119652789033713,High_Flow,Steady_Strong
Aken_1351,-14.65085286,145.6393053,-4.810313347,4.096666054503846,6.506471057044857,3.127363387909135,0.4806543148336907,0.11168851077954017,11.046775306865221,10.935086796085681,6.318369034494969,130.41911854611868,0.9710900085621342,0.028909991437865767,SE,6.2981855345169295,4.096666054503846,-4.810313347,0.048608212,4.858921558681819,4.132206661222027,0.035540606718181815,2.518575651275126,7.220101014881751,9.229627297673593,7.352979924035605,6.711051646398467,Winter,6.711051646398467,450.06802803345136,5.454545454545454,11.818181818181818,6.318369034494969,0.260687813,0.004443268,Exposed,Consistent,High,Steady_Strong,-0.107913907,0.14500732179485054,0.18075545551412822,0.979477499,0.020522501,0.1788423159868731,5.8362063636363595e-5,0.10797226906363637,0.14500732179485054,0,Consistent,Low,current,0.18454273399124807,0.052277664520290486,0.2832821612080904,0.082032997,0.31506662,0.23303362365252905,143.34351485669134,SE,0.14500732179485054,-0.107913907,0.17669800207170167,0.18383543269654223,0.1917875808726399,0.18643101157740818,0.015089578800938225,Winter,0.015089578800938225,5.454545454545454,0,0.18075545551412822,0.4152362183757513,0.11120731085799493,High_Flow,Steady_Strong
Aken_1352,-14.65092528,145.6392295,-4.810327289,4.096684304639974,6.506490918500065,3.1273660574279494,0.4806532578929501,0.11166644970933924,11.046810463688566,10.935144013979226,6.318391482094737,130.41916256552443,0.9710904942831011,0.028909505716898876,SE,6.298208298104211,4.096684304639974,-4.810327289,0.048606217119319985,4.858933506309091,4.132225009376338,0.035540705,2.518593149378935,7.220128729297185,9.229646128572485,7.3529955015013675,6.711052979,Winter,6.711052979,450.0714203258311,5.454545454545454,11.818181818181818,6.318391482094737,0.26068792695730203,0.004443179,Exposed,Consistent,High,Steady_Strong,-0.107912533,0.14501955104938896,0.18076444610822864,0.9794763519997611,0.020523648,0.1788499918495382,5.869309090909094e-5,0.10797122614545454,0.14501955104938896,0,Consistent,Low,current,0.1845521290423893,0.052243736,0.28308389862800787,0.0820451,0.31489405449566527,0.2328489548641846,143.34617839211015,SE,0.14501955104938896,-0.107912533,0.17659979190075278,0.18389560307609779,0.19186947406847316,0.18643270913472504,0.015269682167720372,Winter,0.015269682167720372,5.454545454545454,0,0.18076444610822864,0.4152734318781047,0.11120786363577982,High_Flow,Steady_Strong
Aken_1353,-14.65125712,145.6393726,-4.810254931,4.096658554490683,6.506413428885421,3.127314462986149,0.4806510525602848,0.11163427683314557,11.046654403567848,10.935020126734702,6.318319698,130.41941022928748,0.9710910269415293,0.028908973058470733,SE,6.298138924843041,4.096658554490683,-4.810254931,0.048603567040479134,4.858858497772728,4.132198188699774,0.035539634209090905,2.518594912713874,7.220064823573761,9.229525875130015,7.352862068284888,6.710930962416141,Winter,6.710930962416141,450.05390348600156,5.454545454545454,11.818181818181818,6.318319698,0.26069024304896227,0.00444315,Exposed,Consistent,High,Steady_Strong,-0.108090477,0.14482722734814926,0.18071656536542177,0.9793787680360726,0.020621232,0.17883982382028246,5.9718263636363696e-5,0.10815019525454546,0.14482722734814926,0,Consistent,Low,current,0.184521629,0.052258587,0.28321117448050354,0.08220857,0.31506218297087235,0.2328536132035322,143.26451639584747,SE,0.14482722734814926,-0.108090477,0.17665524881276662,0.18374286797409142,0.19176902812582614,0.186502065,0.015113779313059517,Winter,0.015113779313059517,5.454545454545454,0,0.18071656536542177,0.4142124271910078,0.11175509403567711,High_Flow,Steady_Strong
Aken_1354,-14.65145401,145.6393321,-4.810242198,4.096668199130097,6.506404954519761,3.127297300212007,0.4806490407639918,0.11159786081316966,11.04663223255751,10.93503437174434,6.318316258219716,130.4195516765028,0.9710917630220071,0.028908237,SE,6.298136741356599,4.096668199130097,-4.810242198,0.048600363,4.858842561145455,4.132207529984642,0.035539330854545456,2.518614610756738,7.2200702611745955,9.229499589118278,7.3528272343452095,6.710884978,Winter,6.710884978,450.05078808038144,5.454545454545454,11.818181818181818,6.318316258219716,0.26069123705016295,0.004443043,Exposed,Consistent,High,Steady_Strong,-0.10815619,0.14475886075535108,0.18070110476547724,0.9793352007810326,0.020664799218967356,0.17883794765252414,6.0568700000000076e-5,0.10821675898181818,0.14475886075535108,0,Consistent,Low,current,0.18451405057366033,0.052225883,0.28304556170534795,0.082288942,0.3149373901365767,0.23264844841149732,143.23485260746335,SE,0.14475886075535108,-0.10815619,0.17656503578117458,0.18374188686377416,0.1918126670357617,0.1865254285244854,0.015247631254587113,Winter,0.015247631254587113,5.454545454545454,0,0.18070110476547724,0.41383222607949377,0.11199580278423137,High_Flow,Steady_Strong
Aken_1355,-14.65159189,145.6392939,-4.810234363,4.096675925,6.506400359237449,3.127285609000529,0.4806475833539158,0.11157136281055921,11.046619212257003,10.935047849446443,6.318315302865791,130.41965107972652,0.9710923020430761,0.028907698,SE,6.298136664434837,4.096675925,-4.810234363,0.048598024,4.858832387,4.132215054890325,0.03553913,2.5186293009132337,7.220075799483012,9.229482601075855,7.352804184242453,6.710853300162621,Winter,6.710853300162621,450.04884978181116,5.454545454545454,11.818181818181818,6.318315302865791,0.26069191905032363,0.004442963,Exposed,Consistent,High,Steady_Strong,-0.108200719,0.14470993126533616,0.1806885714919189,0.9793035236265887,0.020696476,0.17883483606190703,6.120884545454546e-5,0.10826192816363636,0.14470993126533616,0,Consistent,Low,current,0.18450722082852014,0.05220079,0.28292003927510007,0.082346291,0.3148403165704175,0.23249402595602994,143.21425459827003,SE,0.14470993126533616,-0.108200719,0.1764947604928711,0.18374237048641398,0.19184561605646785,0.18653965185874608,0.015350856,Winter,0.015350856,5.454545454545454,0,0.1806885714919189,0.4135691880658542,0.11217163361127475,High_Flow,Steady_Strong
Aken_1356,-14.65159868,145.6392488,-4.810245015,4.0966845784071335,6.5064135129294565,3.127290355626108,0.48064734118291114,0.11156540505701566,11.046643966412452,10.935078561355436,6.318329022378947,130.41964819590498,0.9710924474479296,0.028907552552070448,SE,6.298150314736574,4.0966845784071335,-4.810245015,0.04859746,4.858842474145455,4.132223827,0.035539248163636364,2.518635773091889,7.2200909864880485,9.229498429232189,7.352819806597371,6.710862656,Winter,6.710862656,450.0514049696575,5.454545454545454,11.818181818181818,6.318329022378947,0.26069177666023646,0.004442932,Exposed,Consistent,High,Steady_Strong,-0.108185992,0.14472576501028822,0.18069243435283727,0.9793082618301027,0.020691738169897333,0.17883561812807997,6.130314545454541e-5,0.10824729472727272,0.14472576501028822,0,Consistent,Low,current,0.18451027260319905,0.052186683629938856,0.2828389058975031,0.082340041,0.31476431793266485,0.23242427681542305,143.22100125660853,SE,0.14472576501028822,-0.108185992,0.17645157110431284,0.18377298079356483,0.1918808656423872,0.18653261372430063,0.015429294538074373,Winter,0.015429294538074373,5.454545454545454,0,0.18069243435283727,0.41365870823637574,0.11214409841774078,High_Flow,Steady_Strong
Aken_1357,-14.65157907,145.6392121,-4.810257049,4.096691689672035,6.5064274225775485,3.127297299591224,0.4806473808866882,0.1115645714722049,11.04667096594332,10.935106394471116,6.318342794930411,130.41962653429937,0.9710924881764642,0.028907511823535792,SE,6.298163852543632,4.096691689672035,-4.810257049,0.048597349,4.858854397822843,4.132231093016901,0.035539403,2.518639373,7.220104961351527,9.229517368996849,7.352839693985389,6.710877995668619,Winter,6.710877995668619,450.05430776162297,5.454545454545454,11.818181818181818,6.318342794930411,0.26069150760809556,0.004442916,Exposed,Consistent,High,Steady_Strong,-0.128912446,0.15850974986518618,0.2043128960867441,0.9777594568473018,0.022240543,0.203238184,1.796519894869834e-4,0.12909209787827153,0.15850974986518618,0,Consistent,Low,current,0.20896028635256858,0.053914257,0.258011981,0.099415555,0.3423074907056119,0.24289193579278617,140.87931088914007,SE,0.15850974986518618,-0.128912446,0.18772176587743306,0.20750070426191897,0.2218471491390854,0.2203447498707358,0.034125383,Winter,0.034125383,5.454545454545454,0,0.2043128960867441,0.38307681263760907,0.10643430644602389,High_Flow,Steady_Strong
Aken_1358,-14.65152978,145.6392287,-4.810259287,4.096688598030739,6.506428426,3.127301183187424,0.4806479036672058,0.11157413403545055,11.046674372917169,10.935100238881718,6.318342494847237,130.41959202678177,0.9710922923338213,0.028907707666178672,SE,6.298163249532301,4.096688598030739,-4.810259287,0.048598196,4.858857483581819,4.132228065912558,0.035539468,2.518633924447253,7.220102308703492,9.229522602111407,7.352847052934508,6.710888677664155,Winter,6.710888677664155,450.05486981714466,5.454545454545454,11.818181818181818,6.318342494847237,0.2606912774947504,0.004442946,Exposed,Consistent,High,Steady_Strong,-0.108148316,0.1447681051952011,0.18070379771848277,0.9793305058235503,0.020669494,0.17883891641699262,6.103177272727267e-5,0.10820934765454546,0.1447681051952011,0,Consistent,Low,current,0.18451768493265017,0.052187037105869784,0.28282945954431576,0.082302704,0.3147447533723096,0.23244204928098453,143.23860712417837,SE,0.1447681051952011,-0.108148316,0.1764495049684131,0.18380261938580444,0.19189720810422592,0.18651905023247106,0.015447703135812813,Winter,0.015447703135812813,5.454545454545454,0,0.18070379771848277,0.4138864471376127,0.11201904134009791,High_Flow,Steady_Strong
Aken_1359,-14.65150497,145.6392085,-4.810267741,4.096692593,6.506437841848808,3.127306662020398,0.48064805,0.1115757761292695,11.046692978705284,10.935117202576015,6.318351520950413,130.41956990819176,0.9710922742258997,0.028907726,SE,6.298172052021972,4.096692593,-4.810267741,0.048598318,4.858866058536363,4.132232178348153,0.035539585,2.5186350522159637,7.220110924773219,9.229536314938834,7.3528618746992755,6.710901263,Winter,6.710901263,450.05691607875633,5.454545454545454,11.818181818181818,6.318351520950413,0.26069104821417466,0.004442942,Exposed,Consistent,High,Steady_Strong,-0.108129888,0.14478898063398432,0.18070949494809857,0.979340519,0.020659480722252987,0.1788406470111245,6.0950654545454605e-5,0.10819083852727272,0.14478898063398432,0,Consistent,Low,current,0.18452161571071302,0.052183214600967025,0.2828027188032982,0.082286576,0.31471563612413866,0.23242905964395422,143.24724921181667,SE,0.14478898063398432,-0.108129888,0.17643665131390102,0.18382288167812588,0.19191370079348155,0.1865121153089594,0.015477049479580535,Winter,0.015477049479580535,5.454545454545454,0,0.18070949494809857,0.4139988019493077,0.11196238794398078,High_Flow,Steady_Strong
Aken_1360,-14.65150153,145.6390363,-4.810312848,4.096726384913676,6.506492617471996,3.1273287514841765,0.4806473987361958,0.11155741446217078,11.04679689762624,10.93523948316407,6.318407771477045,130.4195379840862,0.9710927442705638,0.028907256,SE,6.298227841754099,4.096726384913676,-4.810312848,0.048596551879823556,4.858909399690622,4.132266493437134,0.035540109,2.5186581641720727,7.220171602679649,9.229604925807445,7.352930921917699,6.710946761635372,Winter,6.710946761635372,450.0678007412238,5.454545454545454,11.818181818181818,6.318407771477045,0.26069033953968024,0.004442832,Exposed,Consistent,High,Steady_Strong,-0.093801989,0.1375034059462767,0.16645119368714226,0.9846096498744621,0.01539035,0.16355761364091398,0,0.093801989,0.1375034059462767,0,Consistent,Low,current,0.16905297821158347,0.051128094931893645,0.3024382975844572,0.053634236,0.29907142253428726,0.24543718682607707,145.69899746942298,SE,0.1375034059462767,-0.093801989,0.16759312855833475,0.16989228919414032,0.17544646830464936,0.16338816380056112,0.012058304504088235,Winter,0.00785334,5.454545454545454,0,0.16645119368714226,0.4451325821856754,0.091038622,High_Flow,Steady_Strong
Aken_1361,-14.74330408,145.513266,-4.839264884,4.161114001457817,6.5566633088701805,3.108804933446608,0.4741443607819334,0.043758449,11.122311115586848,11.078552666354936,6.382268746062614,130.6910809705831,0.9734019340947954,0.026598065905204638,SE,6.364228942886864,4.161114001457817,-4.839264884,0.038033403,4.877298286740064,4.196570528007822,0.035456527,2.6024379361462406,7.312660319551872,9.247049657812386,7.357410905,6.644611721666146,Winter,6.644611721666146,455.9666453761002,5.454545454545454,11.818181818181818,6.382268746062614,0.2619317699181878,0.004056647,Exposed,Consistent,High,Steady_Strong,-0.066111899,0.08062308,0.10426343610424828,0.7936113468104979,0.20638865318950206,0.10375729815783286,0.005565124,0.071677023,0.088914362,0.008291282,Consistent,High,current,0.13137845939738657,0.057094595,0.43458109792488236,0.02135682,0.22829584953279825,0.2069390292327301,140.6478337790772,SE,0.08062308,-0.066111899,0.07645106,0.15031032557889462,0.17872277926344524,0.12409836947272197,0.10227171970462272,Winter,0.10227171970462272,5.454545454545454,10,0.10426343610424828,0.49678281417029035,1.570947430318304,High_Flow,Steady_Strong
Aken_1362,-14.74333819,145.513238,-4.839263271,4.161121761461819,6.556665293318232,3.108798822823601,0.4741432853056746,0.043766309,11.122308747563675,11.078542438442607,6.382272582756624,130.6911432306499,0.9734022246431692,0.026597775356830833,SE,6.364233289805478,4.161121761461819,-4.839263271,0.038031932753977316,4.877295203841406,4.196578211999555,0.035456450537736973,2.602450039858263,7.312667908104315,9.247044445614167,7.3574036132858085,6.644594405755903,Winter,6.644594405755903,455.96632628511617,5.454545454545454,11.818181818181818,6.382272582756624,0.26193223924072706,0.004056601,Exposed,Consistent,High,Steady_Strong,-0.066109055,0.080612773,0.10425366368581292,0.7935999162388162,0.2064000837611838,0.10374799988735237,0.005566147,0.071675203,0.088902837,0.008290064,Consistent,High,current,0.13136803766299807,0.05708612,0.43455106042291974,0.02136127,0.22825612669678164,0.2068948567896749,140.64545037154488,SE,0.080612773,-0.066109055,0.076448902,0.15029070635987798,0.17870594229422615,0.12409468440748438,0.10225704056088486,Winter,0.10225704056088486,5.454545454545454,10,0.10425366368581292,0.4967645352760125,1.571159069077879,High_Flow,Steady_Strong
Aken_1363,-14.74336275,145.5132172,-4.839262267,4.161127454029617,6.556666899039986,3.1087944520157236,0.47414250256802076,0.043772044968730606,11.122307292242274,11.078535247273544,6.382275532729638,130.69118785760088,0.9734024361774605,0.026597563822539527,SE,6.364236604929533,4.161127454029617,-4.839262267,0.038030863,4.877293129729337,4.1965838512272375,0.035456397,2.6024588839551255,7.312673588804503,9.247040856611271,7.3573985642027395,6.6445819726561455,Winter,6.6445819726561455,455.96612714709414,5.454545454545454,11.818181818181818,6.382275532729638,0.2619325731612834,0.004056568,Exposed,Consistent,High,Steady_Strong,-0.066106975,0.080605391,0.10424663652368334,0.7935918913511106,0.20640810864888937,0.10374130897107789,0.005566871,0.071673846,0.088894559,0.008289168,Consistent,High,current,0.13136051118944872,0.057080008,0.43452942955267054,0.021364613459230363,0.2282274513784945,0.20686283791926416,140.64376190696538,SE,0.080605391,-0.066106975,0.076447303,0.15027652145575662,0.17869381268756923,0.12409205310469035,0.10224651009643401,Winter,0.10224651009643401,5.454545454545454,10,0.10424663652368334,0.49675154085700324,1.571310181270585,High_Flow,Steady_Strong
