"","individualID","projectID","scientificName","scientificAbbreviation","dayCollected","monthCollected","yearCollected","locality","decimalLatitudeOriginal","decimalLongitudeOriginal","decimalLatitude","decimalLongitude","georeferenceProtocol","coordinateUncertaintyInMeters","depthOfColonyinMetersOriginal","depthOfColonyinMetersCorrected","EcoPlotID_full","k_value_GBR1","long_GBR1","lat_GBR1","k_value_GBR4","long_GBR4","lat_GBR4","Site.Name","Depth","Chl_a_sum_mean_monthly_max","Chl_a_sum_median_monthly_max","Chl_a_sum_overall_mean","Chl_a_sum_overall_median","Chl_a_sum_cv_monthly_mean","Chl_a_sum_sd_monthly_mean","NO3_mean_monthly_max","NO3_median_monthly_max","NO3_overall_mean","NO3_overall_median","NO3_cv_monthly_mean","NO3_sd_monthly_mean","Oxygen_mean_monthly_max","Oxygen_median_monthly_max","Oxygen_overall_mean","Oxygen_overall_median","Oxygen_cv_monthly_mean","Oxygen_sd_monthly_mean","PH_mean_monthly_max","PH_median_monthly_max","PH_overall_mean","PH_overall_median","PH_cv_monthly_mean","PH_sd_monthly_mean","alk_mean_monthly_max","alk_median_monthly_max","alk_overall_mean","alk_overall_median","alk_cv_monthly_mean","alk_sd_monthly_mean","omega_ar_mean_monthly_max","omega_ar_median_monthly_max","omega_ar_overall_mean","omega_ar_overall_median","omega_ar_cv_monthly_mean","omega_ar_sd_monthly_mean"
"2240","2138","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.831285,147.63312,"GPS EcoRRAP sites",6,"5-Aug",5.5,"OCDA_LA2S_P3",9,147.635371,-18.829904,5.5,147.628788,-18.826022,"OCDA_LA2S_P3",-5.55,0.448111709895646,0.417936658934478,0.272749588707632,0.279015242312882,42.9675610970606,0.117193846169933,0.648680168457363,0.488957386098826,0.258921040062086,0.133853274223541,82.1253315578177,0.212639762623938,6857.12717654871,6863.36970155463,6779.95095306998,6788.32086132725,2.358542393,159.908017423134,8.08467814750008,8.08382750798875,8.07570710341507,8.075612683,0.295918824680331,0.0238975375450519,2253.6795900997,2252.69985440833,2250.81111497057,2250.61931131673,0.236492947687551,5.32300955267294,3.77103540255354,3.76554897858678,3.72869482317272,3.73054210297123,2.27719662045704,0.084909713
"2241","2139","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.831285,147.63312,"GPS EcoRRAP sites",6,"5-Aug",5.5,"OCDA_LA2S_P3",9,147.635371,-18.829904,5.5,147.628788,-18.826022,"OCDA_LA2S_P3",-5.55,0.448111709895646,0.417936658934478,0.272749588707632,0.279015242312882,42.9675610970606,0.117193846169933,0.648680168457363,0.488957386098826,0.258921040062086,0.133853274223541,82.1253315578177,0.212639762623938,6857.12717654871,6863.36970155463,6779.95095306998,6788.32086132725,2.358542393,159.908017423134,8.08467814750008,8.08382750798875,8.07570710341507,8.075612683,0.295918824680331,0.0238975375450519,2253.6795900997,2252.69985440833,2250.81111497057,2250.61931131673,0.236492947687551,5.32300955267294,3.77103540255354,3.76554897858678,3.72869482317272,3.73054210297123,2.27719662045704,0.084909713
"2242","2140","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.831215,147.633025,"GPS EcoRRAP sites",6,"5-Aug",5.5,"OCDA_LA2S_P4",9,147.635371,-18.829904,5.5,147.628788,-18.826022,"OCDA_LA2S_P4",-5.55,0.448114334331345,0.417934363276337,0.272750133239072,0.279004871,42.9675557057747,0.117194065437073,0.648704115454616,0.488980388306672,0.258929369009986,0.133829462709244,82.1287235415613,0.21265538564212,6857.12772771536,6863.36135049946,6779.95154475246,6788.32002824613,2.35853244248411,159.907356767689,8.08467809441559,8.08382790787702,8.075707102,8.0756123215579,0.295919225708933,0.02389757,2253.67951371229,2252.69958964562,2250.8110998152,2250.61940721382,0.236492729876315,5.32300461431206,3.77103579275377,3.76554846263491,3.7286953724102,3.73054169428176,2.27718602656594,0.08490933
"2243","2141","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.831215,147.633025,"GPS EcoRRAP sites",6,"5-Aug",5.5,"OCDA_LA2S_P4",9,147.635371,-18.829904,5.5,147.628788,-18.826022,"OCDA_LA2S_P4",-5.55,0.448114334331345,0.417934363276337,0.272750133239072,0.279004871,42.9675557057747,0.117194065437073,0.648704115454616,0.488980388306672,0.258929369009986,0.133829462709244,82.1287235415613,0.21265538564212,6857.12772771536,6863.36135049946,6779.95154475246,6788.32002824613,2.35853244248411,159.907356767689,8.08467809441559,8.08382790787702,8.075707102,8.0756123215579,0.295919225708933,0.02389757,2253.67951371229,2252.69958964562,2250.8110998152,2250.61940721382,0.236492729876315,5.32300461431206,3.77103579275377,3.76554846263491,3.7286953724102,3.73054169428176,2.27718602656594,0.08490933
"2244","2142","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.832615,147.6333735,"GPS EcoRRAP sites",6,"5",2.8,"OCDA_LA1S_P1",5.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P1",-3,0.437643437529808,0.40950531311545,0.260642335782414,0.266895840409212,44.0447887431726,0.114799366170635,0.64467140676152,0.548515277398538,0.255769246287336,0.135177951166704,80.6284295799848,0.206222726630043,6855.64563163788,6862.96603265086,6777.67952459216,6787.88540959512,2.34038519953969,158.623808465787,8.08385660439421,8.08324467882188,8.07419857277752,8.07362609697281,0.300864671372941,0.0242924110019858,2253.71150828146,2252.86967102133,2250.78242781778,2250.62773535493,0.23875341490534,5.37381990850427,3.77481944623434,3.76814740367814,3.73078905122979,3.73302070722717,2.28530475137531,0.085259899
"2245","2143","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.832615,147.6333735,"GPS EcoRRAP sites",6,"5",2.8,"OCDA_LA1S_P1",5.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P1",-3,0.437643437529808,0.40950531311545,0.260642335782414,0.266895840409212,44.0447887431726,0.114799366170635,0.64467140676152,0.548515277398538,0.255769246287336,0.135177951166704,80.6284295799848,0.206222726630043,6855.64563163788,6862.96603265086,6777.67952459216,6787.88540959512,2.34038519953969,158.623808465787,8.08385660439421,8.08324467882188,8.07419857277752,8.07362609697281,0.300864671372941,0.0242924110019858,2253.71150828146,2252.86967102133,2250.78242781778,2250.62773535493,0.23875341490534,5.37381990850427,3.77481944623434,3.76814740367814,3.73078905122979,3.73302070722717,2.28530475137531,0.085259899
"2246","2144","ECO03","Seriatopora hystrix","Shys",17,1,2023,"Davies",NA,NA,-18.832615,147.6333735,"GPS EcoRRAP sites",6,"5",2.8,"OCDA_LA1S_P1",5.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P1",-3,0.437643437529808,0.40950531311545,0.260642335782414,0.266895840409212,44.0447887431726,0.114799366170635,0.64467140676152,0.548515277398538,0.255769246287336,0.135177951166704,80.6284295799848,0.206222726630043,6855.64563163788,6862.96603265086,6777.67952459216,6787.88540959512,2.34038519953969,158.623808465787,8.08385660439421,8.08324467882188,8.07419857277752,8.07362609697281,0.300864671372941,0.0242924110019858,2253.71150828146,2252.86967102133,2250.78242781778,2250.62773535493,0.23875341490534,5.37381990850427,3.77481944623434,3.76814740367814,3.73078905122979,3.73302070722717,2.28530475137531,0.085259899
"2247","2145","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.832615,147.6333735,"GPS EcoRRAP sites",6,"5",2.8,"OCDA_LA1S_P1",5.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P1",-3,0.437643437529808,0.40950531311545,0.260642335782414,0.266895840409212,44.0447887431726,0.114799366170635,0.64467140676152,0.548515277398538,0.255769246287336,0.135177951166704,80.6284295799848,0.206222726630043,6855.64563163788,6862.96603265086,6777.67952459216,6787.88540959512,2.34038519953969,158.623808465787,8.08385660439421,8.08324467882188,8.07419857277752,8.07362609697281,0.300864671372941,0.0242924110019858,2253.71150828146,2252.86967102133,2250.78242781778,2250.62773535493,0.23875341490534,5.37381990850427,3.77481944623434,3.76814740367814,3.73078905122979,3.73302070722717,2.28530475137531,0.085259899
"2248","2146","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.832615,147.6333735,"GPS EcoRRAP sites",6,"5",2.8,"OCDA_LA1S_P1",5.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P1",-3,0.437643437529808,0.40950531311545,0.260642335782414,0.266895840409212,44.0447887431726,0.114799366170635,0.64467140676152,0.548515277398538,0.255769246287336,0.135177951166704,80.6284295799848,0.206222726630043,6855.64563163788,6862.96603265086,6777.67952459216,6787.88540959512,2.34038519953969,158.623808465787,8.08385660439421,8.08324467882188,8.07419857277752,8.07362609697281,0.300864671372941,0.0242924110019858,2253.71150828146,2252.86967102133,2250.78242781778,2250.62773535493,0.23875341490534,5.37381990850427,3.77481944623434,3.76814740367814,3.73078905122979,3.73302070722717,2.28530475137531,0.085259899
"2249","2147","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.832615,147.6333735,"GPS EcoRRAP sites",6,"5",2.8,"OCDA_LA1S_P1",5.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P1",-3,0.437643437529808,0.40950531311545,0.260642335782414,0.266895840409212,44.0447887431726,0.114799366170635,0.64467140676152,0.548515277398538,0.255769246287336,0.135177951166704,80.6284295799848,0.206222726630043,6855.64563163788,6862.96603265086,6777.67952459216,6787.88540959512,2.34038519953969,158.623808465787,8.08385660439421,8.08324467882188,8.07419857277752,8.07362609697281,0.300864671372941,0.0242924110019858,2253.71150828146,2252.86967102133,2250.78242781778,2250.62773535493,0.23875341490534,5.37381990850427,3.77481944623434,3.76814740367814,3.73078905122979,3.73302070722717,2.28530475137531,0.085259899
"2250","2148","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.83290898,147.6334215,"GPS EcoRRAP sites",6,"5",2,"OCDA_LA1S_P2",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P2",-3,0.437600154146645,0.409526725451307,0.260607454742674,0.266704754616274,44.05478761,0.11481006069022,0.644663555339217,0.548816740686193,0.255711992155578,0.135162723855404,80.6186233929826,0.206151487926599,6855.62265483867,6862.96385002853,6777.6663535217,6787.90166605326,2.34045425915874,158.628180842567,8.08385603916035,8.08324108844545,8.074196727,8.07362785831963,0.300861824904029,0.0242921756189082,2253.71207262357,2252.8682498328,2250.78242275275,2250.62925253439,0.238828375018639,5.37550708546554,3.77481352841529,3.76812147266955,3.73078399150266,3.73306667639862,2.28559950462498,0.08527078
"2251","2149","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.83290898,147.6334215,"GPS EcoRRAP sites",6,"5",2,"OCDA_LA1S_P2",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P2",-3,0.437600154146645,0.409526725451307,0.260607454742674,0.266704754616274,44.05478761,0.11481006069022,0.644663555339217,0.548816740686193,0.255711992155578,0.135162723855404,80.6186233929826,0.206151487926599,6855.62265483867,6862.96385002853,6777.6663535217,6787.90166605326,2.34045425915874,158.628180842567,8.08385603916035,8.08324108844545,8.074196727,8.07362785831963,0.300861824904029,0.0242921756189082,2253.71207262357,2252.8682498328,2250.78242275275,2250.62925253439,0.238828375018639,5.37550708546554,3.77481352841529,3.76812147266955,3.73078399150266,3.73306667639862,2.28559950462498,0.08527078
"2252","2150","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.83290898,147.6334215,"GPS EcoRRAP sites",6,"5",2,"OCDA_LA1S_P2",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P2",-3,0.437600154146645,0.409526725451307,0.260607454742674,0.266704754616274,44.05478761,0.11481006069022,0.644663555339217,0.548816740686193,0.255711992155578,0.135162723855404,80.6186233929826,0.206151487926599,6855.62265483867,6862.96385002853,6777.6663535217,6787.90166605326,2.34045425915874,158.628180842567,8.08385603916035,8.08324108844545,8.074196727,8.07362785831963,0.300861824904029,0.0242921756189082,2253.71207262357,2252.8682498328,2250.78242275275,2250.62925253439,0.238828375018639,5.37550708546554,3.77481352841529,3.76812147266955,3.73078399150266,3.73306667639862,2.28559950462498,0.08527078
"2253","2151","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.83290898,147.6334215,"GPS EcoRRAP sites",6,"5",2,"OCDA_LA1S_P2",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P2",-3,0.437600154146645,0.409526725451307,0.260607454742674,0.266704754616274,44.05478761,0.11481006069022,0.644663555339217,0.548816740686193,0.255711992155578,0.135162723855404,80.6186233929826,0.206151487926599,6855.62265483867,6862.96385002853,6777.6663535217,6787.90166605326,2.34045425915874,158.628180842567,8.08385603916035,8.08324108844545,8.074196727,8.07362785831963,0.300861824904029,0.0242921756189082,2253.71207262357,2252.8682498328,2250.78242275275,2250.62925253439,0.238828375018639,5.37550708546554,3.77481352841529,3.76812147266955,3.73078399150266,3.73306667639862,2.28559950462498,0.08527078
"2254","2152","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.833055,147.633357,"GPS EcoRRAP sites",6,"5",1.9,"OCDA_LA1S_P3",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P3",-3,0.437569184386364,0.40954239235,0.260580396845416,0.266590413100182,44.06231712,0.114817760822787,0.644665954237495,0.549016097996831,0.255676123085504,0.135151891695476,80.6155600521387,0.206114738544974,6855.606429,6862.96227181118,6777.65706037526,6787.91641383302,2.34049379184101,158.630642730357,8.08385555322271,8.08323881276158,8.07419530328459,8.07362679759606,0.300860412,0.0242920572336821,2253.71238769412,2252.86708663563,2250.78236395277,2250.6303699369,0.238882041108183,5.37671485191339,3.77480968241084,3.7681036227616,3.73078071280113,3.73309705035218,2.28580550988783,0.085278391
"2255","2153","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.833055,147.633357,"GPS EcoRRAP sites",6,"5",1.9,"OCDA_LA1S_P3",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P3",-3,0.437569184386364,0.40954239235,0.260580396845416,0.266590413100182,44.06231712,0.114817760822787,0.644665954237495,0.549016097996831,0.255676123085504,0.135151891695476,80.6155600521387,0.206114738544974,6855.606429,6862.96227181118,6777.65706037526,6787.91641383302,2.34049379184101,158.630642730357,8.08385555322271,8.08323881276158,8.07419530328459,8.07362679759606,0.300860412,0.0242920572336821,2253.71238769412,2252.86708663563,2250.78236395277,2250.6303699369,0.238882041108183,5.37671485191339,3.77480968241084,3.7681036227616,3.73078071280113,3.73309705035218,2.28580550988783,0.085278391
"2256","2154","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.833055,147.633357,"GPS EcoRRAP sites",6,"5",1.9,"OCDA_LA1S_P3",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P3",-3,0.437569184386364,0.40954239235,0.260580396845416,0.266590413100182,44.06231712,0.114817760822787,0.644665954237495,0.549016097996831,0.255676123085504,0.135151891695476,80.6155600521387,0.206114738544974,6855.606429,6862.96227181118,6777.65706037526,6787.91641383302,2.34049379184101,158.630642730357,8.08385555322271,8.08323881276158,8.07419530328459,8.07362679759606,0.300860412,0.0242920572336821,2253.71238769412,2252.86708663563,2250.78236395277,2250.6303699369,0.238882041108183,5.37671485191339,3.77480968241084,3.7681036227616,3.73078071280113,3.73309705035218,2.28580550988783,0.085278391
"2257","2155","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.833055,147.633357,"GPS EcoRRAP sites",6,"5",1.9,"OCDA_LA1S_P3",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P3",-3,0.437569184386364,0.40954239235,0.260580396845416,0.266590413100182,44.06231712,0.114817760822787,0.644665954237495,0.549016097996831,0.255676123085504,0.135151891695476,80.6155600521387,0.206114738544974,6855.606429,6862.96227181118,6777.65706037526,6787.91641383302,2.34049379184101,158.630642730357,8.08385555322271,8.08323881276158,8.07419530328459,8.07362679759606,0.300860412,0.0242920572336821,2253.71238769412,2252.86708663563,2250.78236395277,2250.6303699369,0.238882041108183,5.37671485191339,3.77480968241084,3.7681036227616,3.73078071280113,3.73309705035218,2.28580550988783,0.085278391
"2258","2156","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.833055,147.633357,"GPS EcoRRAP sites",6,"5",1.9,"OCDA_LA1S_P3",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P3",-3,0.437569184386364,0.40954239235,0.260580396845416,0.266590413100182,44.06231712,0.114817760822787,0.644665954237495,0.549016097996831,0.255676123085504,0.135151891695476,80.6155600521387,0.206114738544974,6855.606429,6862.96227181118,6777.65706037526,6787.91641383302,2.34049379184101,158.630642730357,8.08385555322271,8.08323881276158,8.07419530328459,8.07362679759606,0.300860412,0.0242920572336821,2253.71238769412,2252.86708663563,2250.78236395277,2250.6303699369,0.238882041108183,5.37671485191339,3.77480968241084,3.7681036227616,3.73078071280113,3.73309705035218,2.28580550988783,0.085278391
"2259","2157","ECO03","Seriatopora hystrix","Shys",17,1,2023,"Davies",NA,NA,-18.83318052,147.6332905,"GPS EcoRRAP sites",6,"5",2.3,"OCDA_LA1S_P4",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P4",-3,0.436398837989147,0.410154132626957,0.257938168862649,0.264001360667205,44.6521727776064,0.115174996819944,0.646352102,0.51922391645819,0.253193016710819,0.13391526204252,81.6132204368058,0.206638974858799,6854.82002332209,6862.5513449779,6776.95394267556,6787.44031028124,2.34216985409754,158.727772271421,8.08379691374311,8.08326318451008,8.07405552124563,8.07288552019052,0.300888198607261,0.0242938802124261,2253.70966827525,2252.819652,2250.74135091838,2250.60212564528,0.241602655988363,5.43785088324717,3.77473299632056,3.76748261728395,3.7304776837441,3.73387327772205,2.30026197142922,0.08581076
"2260","2158","ECO03","Porites massive","Pmas",17,1,2023,"Davies",NA,NA,-18.83318052,147.6332905,"GPS EcoRRAP sites",6,"5",2.3,"OCDA_LA1S_P4",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P4",-3,0.436398837989147,0.410154132626957,0.257938168862649,0.264001360667205,44.6521727776064,0.115174996819944,0.646352102,0.51922391645819,0.253193016710819,0.13391526204252,81.6132204368058,0.206638974858799,6854.82002332209,6862.5513449779,6776.95394267556,6787.44031028124,2.34216985409754,158.727772271421,8.08379691374311,8.08326318451008,8.07405552124563,8.07288552019052,0.300888198607261,0.0242938802124261,2253.70966827525,2252.819652,2250.74135091838,2250.60212564528,0.241602655988363,5.43785088324717,3.77473299632056,3.76748261728395,3.7304776837441,3.73387327772205,2.30026197142922,0.08581076
"2261","2159","ECO03","Seriatopora hystrix","Shys",17,1,2023,"Davies",NA,NA,-18.83318052,147.6332905,"GPS EcoRRAP sites",6,"5",2.3,"OCDA_LA1S_P4",2.35,147.635371,-18.834904,3,147.628788,-18.826022,"OCDA_LA1S_P4",-3,0.436398837989147,0.410154132626957,0.257938168862649,0.264001360667205,44.6521727776064,0.115174996819944,0.646352102,0.51922391645819,0.253193016710819,0.13391526204252,81.6132204368058,0.206638974858799,6854.82002332209,6862.5513449779,6776.95394267556,6787.44031028124,2.34216985409754,158.727772271421,8.08379691374311,8.08326318451008,8.07405552124563,8.07288552019052,0.300888198607261,0.0242938802124261,2253.70966827525,2252.819652,2250.74135091838,2250.60212564528,0.241602655988363,5.43785088324717,3.77473299632056,3.76748261728395,3.7304776837441,3.73387327772205,2.30026197142922,0.08581076
"2262","2160","ECO03","Seriatopora hystrix","Shys",19,1,2023,"Little_Broadhurst",NA,NA,-18.949405,147.7016985,"GPS EcoRRAP sites",6,"5-Aug",3.2,"OCLB_LA1S_P1",5.35,147.700371,-18.949904,5.5,147.688788,-18.946022,"OCLB_LA1S_P1",-3,0.425758845721222,0.390919220974102,0.252709698904722,0.252773243650318,44.73658683,0.113053693871551,0.688117991124986,0.47161552183109,0.225342149838224,0.126827440606546,75.6856958653546,0.17055177418301,6849.15404122533,6861.88799055087,6770.87309267036,6774.94976465636,2.43766577171721,165.051255826436,8.083790072,8.083014111053,8.07377472369666,8.07300681275894,0.294552773909729,0.0237815274078711,2253.867217,2252.89923586833,2250.37608509355,2249.9900819238,0.272080447501213,6.12283332278281,3.77012389316103,3.76117726475763,3.7236088034628,3.7309686858378,2.49884992687356,0.093047396
"2263","2161","ECO03","Seriatopora hystrix","Shys",19,1,2023,"Little_Broadhurst",NA,NA,-18.949405,147.7016985,"GPS EcoRRAP sites",6,"5-Aug",3.2,"OCLB_LA1S_P1",5.35,147.700371,-18.949904,5.5,147.688788,-18.946022,"OCLB_LA1S_P1",-3,0.425758845721222,0.390919220974102,0.252709698904722,0.252773243650318,44.73658683,0.113053693871551,0.688117991124986,0.47161552183109,0.225342149838224,0.126827440606546,75.6856958653546,0.17055177418301,6849.15404122533,6861.88799055087,6770.87309267036,6774.94976465636,2.43766577171721,165.051255826436,8.083790072,8.083014111053,8.07377472369666,8.07300681275894,0.294552773909729,0.0237815274078711,2253.867217,2252.89923586833,2250.37608509355,2249.9900819238,0.272080447501213,6.12283332278281,3.77012389316103,3.76117726475763,3.7236088034628,3.7309686858378,2.49884992687356,0.093047396
"2264","2162","ECO03","Seriatopora hystrix","Shys",19,1,2023,"Little_Broadhurst",NA,NA,-18.949405,147.7016985,"GPS EcoRRAP sites",6,"5-Aug",3.2,"OCLB_LA1S_P1",5.35,147.700371,-18.949904,5.5,147.688788,-18.946022,"OCLB_LA1S_P1",-3,0.425758845721222,0.390919220974102,0.252709698904722,0.252773243650318,44.73658683,0.113053693871551,0.688117991124986,0.47161552183109,0.225342149838224,0.126827440606546,75.6856958653546,0.17055177418301,6849.15404122533,6861.88799055087,6770.87309267036,6774.94976465636,2.43766577171721,165.051255826436,8.083790072,8.083014111053,8.07377472369666,8.07300681275894,0.294552773909729,0.0237815274078711,2253.867217,2252.89923586833,2250.37608509355,2249.9900819238,0.272080447501213,6.12283332278281,3.77012389316103,3.76117726475763,3.7236088034628,3.7309686858378,2.49884992687356,0.093047396
"2265","2163","ECO03","Seriatopora hystrix","Shys",19,1,2023,"Little_Broadhurst",NA,NA,-18.949405,147.7016985,"GPS EcoRRAP sites",6,"5-Aug",3.2,"OCLB_LA1S_P1",5.35,147.700371,-18.949904,5.5,147.688788,-18.946022,"OCLB_LA1S_P1",-3,0.425758845721222,0.390919220974102,0.252709698904722,0.252773243650318,44.73658683,0.113053693871551,0.688117991124986,0.47161552183109,0.225342149838224,0.126827440606546,75.6856958653546,0.17055177418301,6849.15404122533,6861.88799055087,6770.87309267036,6774.94976465636,2.43766577171721,165.051255826436,8.083790072,8.083014111053,8.07377472369666,8.07300681275894,0.294552773909729,0.0237815274078711,2253.867217,2252.89923586833,2250.37608509355,2249.9900819238,0.272080447501213,6.12283332278281,3.77012389316103,3.76117726475763,3.7236088034628,3.7309686858378,2.49884992687356,0.093047396
"2266","2164","ECO03","Porites massive","Pmas",19,1,2023,"Little_Broadhurst",NA,NA,-18.9493795,147.701859,"GPS EcoRRAP sites",6,"5-Aug",3.6,"OCLB_LA1S_P2",5.35,147.700371,-18.949904,5.5,147.688788,-18.946022,"OCLB_LA1S_P2",-3,0.425741210458757,0.390991484658479,0.252764664361736,0.252836893847224,44.7208244474794,0.113038441814472,0.687712798784089,0.47174525369208,0.225350865280512,0.126848645543619,75.6638542272437,0.170509150205679,6849.14783168276,6861.90051608812,6770.883233,6774.96255867089,2.43758078978374,165.045748980845,8.08379040153629,8.0830200215924,8.07377725269638,8.07300991655549,0.29455534564022,0.0237817424929013,2253.86751978717,2252.89967285235,2250.37798760436,2249.99742930348,0.272076149413746,6.12274177592847,3.770120531,3.76119110337663,3.72362110920535,3.73096972873592,2.49861469811814,0.093038944
"2267","2165","ECO03","Seriatopora hystrix","Shys",19,1,2023,"Little_Broadhurst",NA,NA,-18.949362,147.7021085,"GPS EcoRRAP sites",6,"5-Aug",3.6,"OCLB_LA1S_P4",5.35,147.700371,-18.949904,5.5,147.688788,-18.946022,"OCLB_LA1S_P4",-3,0.425716461859821,0.391098441986288,0.252845784559329,0.252927743564011,44.6976398043623,0.113016098042843,0.687132054,0.471926086542102,0.225364291541432,0.126879760483734,75.63198629625,0.170447490095257,6849.13867832676,6861.91830637005,6770.89781799672,6774.9811836395,2.43746169534164,165.038040744393,8.08379089060381,8.08302842255579,8.07378094059138,8.07301441598645,0.294558660612584,0.0237820209994,2253.86796049283,2252.90029667885,2250.38072548414,2250.00459447351,0.272070381771071,6.12261943112727,3.77011547046427,3.7612111060969,3.72363863564363,3.730971109,2.49828084290758,0.093026951
"2268","2166","ECO03","Seriatopora hystrix","Shys",19,1,2023,"Little_Broadhurst",NA,NA,-18.9493795,147.701859,"GPS EcoRRAP sites",6,"5-Aug",3.6,"OCLB_LA1S_P2",5.35,147.700371,-18.949904,5.5,147.688788,-18.946022,"OCLB_LA1S_P2",-3,0.425741210458757,0.390991484658479,0.252764664361736,0.252836893847224,44.7208244474794,0.113038441814472,0.687712798784089,0.47174525369208,0.225350865280512,0.126848645543619,75.6638542272437,0.170509150205679,6849.14783168276,6861.90051608812,6770.883233,6774.96255867089,2.43758078978374,165.045748980845,8.08379040153629,8.0830200215924,8.07377725269638,8.07300991655549,0.29455534564022,0.0237817424929013,2253.86751978717,2252.89967285235,2250.37798760436,2249.99742930348,0.272076149413746,6.12274177592847,3.770120531,3.76119110337663,3.72362110920535,3.73096972873592,2.49861469811814,0.093038944
"2269","2167","ECO03","Porites massive","Pmas",19,1,2023,"Little_Broadhurst",NA,NA,-18.94937875,147.7019308,"GPS EcoRRAP sites",10,"5-Aug",3.4,"OCLB_LA1S_P23",5.35,147.700371,-18.949904,5.5,147.688788,-18.946022,"OCLB_LA1S_P23",-3,0.425734478711976,0.391021577592645,0.252787202460875,0.252861874,44.7144027476144,0.113032287802783,0.68755383691615,0.471794449741635,0.225354773887937,0.126857610790876,75.6550072170813,0.170492170448956,6849.14523213588,6861.90530600896,6770.88719859023,6774.96766594769,2.43754859544506,165.043665808405,8.08379053441739,8.083022321,8.0737782654784,8.073011136,0.294556200407636,0.0237818144881307,2253.86764135673,2252.89984102092,2250.37873718425,2250.00032397904,0.272074859958074,6.12271479772033,3.7701190988499,3.76119656585454,3.723625878291,3.73097005562127,2.49852454782154,0.093035707
"2270","2168","ECO03","Seriatopora hystrix","Shys",19,1,2023,"Little_Broadhurst",NA,NA,-18.9493795,147.701859,"GPS EcoRRAP sites",6,"5-Aug",3.6,"OCLB_LA1S_P2",5.35,147.700371,-18.949904,5.5,147.688788,-18.946022,"OCLB_LA1S_P2",-3,0.425741210458757,0.390991484658479,0.252764664361736,0.252836893847224,44.7208244474794,0.113038441814472,0.687712798784089,0.47174525369208,0.225350865280512,0.126848645543619,75.6638542272437,0.170509150205679,6849.14783168276,6861.90051608812,6770.883233,6774.96255867089,2.43758078978374,165.045748980845,8.08379040153629,8.0830200215924,8.07377725269638,8.07300991655549,0.29455534564022,0.0237817424929013,2253.86751978717,2252.89967285235,2250.37798760436,2249.99742930348,0.272076149413746,6.12274177592847,3.770120531,3.76119110337663,3.72362110920535,3.73096972873592,2.49861469811814,0.093038944
