"","individualID","projectID","scientificName","scientificAbbreviation","dayCollected","monthCollected","yearCollected","locality","decimalLatitudeOriginal","decimalLongitudeOriginal","decimalLatitude","decimalLongitude","georeferenceProtocol","coordinateUncertaintyInMeters","depthOfColonyinMetersOriginal","depthOfColonyinMetersCorrected","EcoPlotID_full"
"3688","Ahya_23a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96292897","152.3072169","-21.96292897","152.3072169","colony GPS",10,"5.2",2.2,NA
"3689","Ahya_24a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96295755","152.3072373","-21.96295755","152.3072373","colony GPS",10,"6.2",3.3,NA
"3690","Ahya_25a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96295403","152.3072329","-21.96295403","152.3072329","colony GPS",10,"6",3.1,NA
"3691","Ahya_26a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96296694","152.3072792","-21.96296694","152.3072792","colony GPS",10,"5.4",2.5,NA
"3692","Ahya_27a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96296794","152.3072757","-21.96296794","152.3072757","colony GPS",10,"4.1",1.2,NA
"3693","Ahya_28a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96297389","152.3072719","-21.96297389","152.3072719","colony GPS",10,"4.6",1.8,NA
"3694","Ahya_29a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96297641","152.3072649","-21.96297641","152.3072649","colony GPS",10,"3.3",0.5,NA
"3695","Ahya_2a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.9628112","152.3074771","-21.9628112","152.3074771","colony GPS",10,"5.4",3.2,NA
"3696","Ahya_30a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96297792","152.3072644","-21.96297792","152.3072644","colony GPS",10,"3.3",0.5,NA
"3697","Ahya_31a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96297674","152.3072568","-21.96297674","152.3072568","colony GPS",10,"1.2",-1.6,NA
"3698","Ahya_32a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96297968","152.3072604","-21.96297968","152.3072604","colony GPS",10,"1.3",-1.5,NA
"3699","Ahya_33a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96296987","152.3072471","-21.96296987","152.3072471","colony GPS",10,"1.1",-1.7,NA
"3700","Ahya_3a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96281531","152.3074759","-21.96281531","152.3074759","colony GPS",10,"4.5",2.2,NA
"3701","Ahya_4a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96281732","152.3074827","-21.96281732","152.3074827","colony GPS",10,"5.9",3.6,NA
"3702","Ahya_5a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96281682","152.3074778","-21.96281682","152.3074778","colony GPS",10,"5",2.7,NA
"3703","Ahya_6a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.9628195","152.307478","-21.9628195","152.307478","colony GPS",10,"5",2.7,NA
"3704","Ahya_7a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96282235","152.3074738","-21.96282235","152.3074738","colony GPS",10,"3.3",0.9,NA
"3705","Ahya_8a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96282637","152.3074762","-21.96282637","152.3074762","colony GPS",10,"3.3",0.9,NA
"3706","Ahya_9a","ECT1","A. hyacinthus","Ahya","19",1,2021,"Reef21-550","-21.96282411","152.3074752","-21.96282411","152.3074752","colony GPS",10,"2.8",0.4,NA
"3707","Ahya_10a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95539883","152.2969731","-21.95539883","152.2969731","colony GPS",10,"1",-1.8,NA
"3708","Ahya_11a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95540839","152.2969889","-21.95540839","152.2969889","colony GPS",10,"1",-1.8,NA
"3709","Ahya_12a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95560763","152.2969331","-21.95560763","152.2969331","colony GPS",10,"1.8",-1,NA
"3710","Ahya_13a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95577669","152.296778","-21.95577669","152.296778","colony GPS",10,"1.2",-1.6,NA
"3711","Ahya_14a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95580762","152.2967776","-21.95580762","152.2967776","colony GPS",10,"2",-0.8,NA
"3712","Ahya_15a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95582304","152.2968107","-21.95582304","152.2968107","colony GPS",10,"1",-1.8,NA
"3713","Ahya_34a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.9558999","152.2968738","-21.9558999","152.2968738","colony GPS",10,"1.2",-1.6,NA
"3714","Ahya_35a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95601197","152.2968814","-21.95601197","152.2968814","colony GPS",10,"1.2",-1.6,NA
"3715","Ahya_36a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95617022","152.2967376","-21.95617022","152.2967376","colony GPS",10,"1.2",-1.6,NA
"3716","Ahya_37a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95621942","152.2967232","-21.95621942","152.2967232","colony GPS",10,"1.2",-1.6,NA
"3717","Ahya_47a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95513204","152.2968582","-21.95513204","152.2968582","colony GPS",10,"2",-0.9,NA
"3718","Ahya_48a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.9546624","152.2972206","-21.9546624","152.2972206","colony GPS",10,"1.2",-1.6,NA
"3719","Ahya_49a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95462669","152.2971707","-21.95462669","152.2971707","colony GPS",10,"1.5",-1.3,NA
"3720","Ahya_50a","ECT1","A. hyacinthus","Ahya","20",1,2021,"Reef21-550","-21.95452242","152.2971737","-21.95452242","152.2971737","colony GPS",10,"1.2",-1.6,NA
"3721","Ahya_38a","ECT1","A. hyacinthus","Ahya","21",1,2021,"East_Cay","-21.47282342","152.5609202","-21.47282342","152.5609202","colony GPS",10,"~<2",-0.5,NA
"3722","Ahya_39a","ECT1","A. hyacinthus","Ahya","21",1,2021,"East_Cay","-21.47304855","152.5609273","-21.47304855","152.5609273","colony GPS",10,"~<2",-0.5,NA
"3723","Ahya_40a","ECT1","A. hyacinthus","Ahya","21",1,2021,"East_Cay","-21.47309214","152.5610289","-21.47309214","152.5610289","colony GPS",10,"~<2",-0.5,NA
"3724","Ahya_41a","ECT1","A. hyacinthus","Ahya","21",1,2021,"East_Cay","-21.47313128","152.560947","-21.47313128","152.560947","colony GPS",10,"~<2",-0.5,NA
"3725","Ahya_42a","ECT1","A. hyacinthus","Ahya","21",1,2021,"East_Cay","-21.47311921","152.5610228","-21.47311921","152.5610228","colony GPS",10,"~<2",-0.5,NA
"3726","Ahya_43a","ECT1","A. hyacinthus","Ahya","21",1,2021,"East_Cay","-21.47306297","152.5609181","-21.47306297","152.5609181","colony GPS",10,"~<2",-0.5,NA
"3727","Ahya_44a","ECT1","A. hyacinthus","Ahya","21",1,2021,"East_Cay","-21.47307848","152.5609108","-21.47307848","152.5609108","colony GPS",10,"~<2",-0.5,NA
"3728","Ahya_45a","ECT1","A. hyacinthus","Ahya","21",1,2021,"East_Cay","-21.47393762","152.5611744","-21.47393762","152.5611744","colony GPS",10,"~<2",-0.5,NA
"3729","Ahya_51a","ECT1","A. hyacinthus","Ahya","21",1,2021,"East_Cay","-21.47414323","152.56197","-21.47414323","152.56197","colony GPS",10,"~<2",-0.5,NA
"3730","Ahya_52a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.4713337","152.5650215","-21.4713337","152.5650215","colony GPS",10,"~2.5-3.5",1.1,NA
"3731","Ahya_53a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47045393","152.5653714","-21.47045393","152.5653714","colony GPS",10,"~2.5-3.5",1.2,NA
"3732","Ahya_54a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47011573","152.5653786","-21.47011573","152.5653786","colony GPS",10,"~2.5-3.5",1.2,NA
"3733","Ahya_55a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.46932581","152.5643821","-21.46932581","152.5643821","colony GPS",10,"~5",3,NA
"3734","Ahya_56a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.46919229","152.564365","-21.46919229","152.564365","colony GPS",10,"~5",3,NA
"3735","Ahya_57a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.46934174","152.5639749","-21.46934174","152.5639749","colony GPS",10,"~5",3.1,NA
"3736","Ahya_58a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.46945029","152.5641416","-21.46945029","152.5641416","colony GPS",10,"~5",3.1,NA
"3737","Ahya_59a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.46940771","152.5635042","-21.46940771","152.5635042","colony GPS",10,"~5",3.1,NA
"3738","Ahya_60a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.46969671","152.5626694","-21.46969671","152.5626694","colony GPS",10,"~5",3,NA
"3739","Ahya_61a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.46962371","152.5622835","-21.46962371","152.5622835","colony GPS",10,"~5",3,NA
"3740","Ahya_67a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47008237","152.5652048","-21.47008237","152.5652048","colony GPS",10,"~2.5-3.5",1,NA
"3741","Ahya_68a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.470135","152.5653938","-21.470135","152.5653938","colony GPS",10,"~2.5-3.5",1,NA
"3742","Ahya_69a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47028998","152.5652801","-21.47028998","152.5652801","colony GPS",10,"~2.5-3.5",1.2,NA
"3743","Ahya_70a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47047782","152.5653211","-21.47047782","152.5653211","colony GPS",10,"~2.5-3.5",1.3,NA
"3744","Ahya_71a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47067765","152.5653065","-21.47067765","152.5653065","colony GPS",10,"~2.5-3.5",1.2,NA
"3745","Ahya_72a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.4699677","152.5649253","-21.4699677","152.5649253","colony GPS",10,"~2.5-3.5",1.2,NA
"3746","Ahya_73a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47001984","152.5649245","-21.47001984","152.5649245","colony GPS",10,"~2.5-3.5",1.2,NA
"3747","Ahya_74a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47007499","152.5651091","-21.47007499","152.5651091","colony GPS",10,"~2.5-3.5",1.2,NA
"3748","Ahya_75a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47008899","152.5651574","-21.47008899","152.5651574","colony GPS",10,"~2.5-3.5",1.1,NA
"3749","Ahya_81a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.46981163","152.5618594","-21.46981163","152.5618594","colony GPS",10,"~3",1.1,NA
"3750","Ahya_82a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.4701397","152.5614906","-21.4701397","152.5614906","colony GPS",10,"~3",1.1,NA
"3751","Ahya_83a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47025185","152.5616974","-21.47025185","152.5616974","colony GPS",10,"~3",1.1,NA
"3752","Ahya_84a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47034539","152.5614061","-21.47034539","152.5614061","colony GPS",10,"~3",1.1,NA
"3753","Ahya_85a","ECT1","A. hyacinthus","Ahya","22",1,2021,"East_Cay","-21.47048956","152.5616477","-21.47048956","152.5616477","colony GPS",10,"~3",1.1,NA
"3754","Ahya_100a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90718265","152.3868982","-23.90718265","152.3868982","colony GPS",10,"2.8",1.1,NA
"3755","Ahya_101a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90718332","152.3868906","-23.90718332","152.3868906","colony GPS",10,"3",1.3,NA
"3756","Ahya_102a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90717134","152.3868998","-23.90717134","152.3868998","colony GPS",10,"3.1",1.4,NA
"3757","Ahya_103a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90710185","152.3869429","-23.90710185","152.3869429","colony GPS",10,"1.5",-0.1,NA
"3758","Ahya_104a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90709305","152.3869322","-23.90709305","152.3869322","colony GPS",10,"3.2",1.6,NA
"3759","Ahya_105a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90711107","152.3869396","-23.90711107","152.3869396","colony GPS",10,"7",5.5,NA
"3760","Ahya_106a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90711007","152.3869808","-23.90711007","152.3869808","colony GPS",10,"3",1.5,NA
"3761","Ahya_107a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90711091","152.3869516","-23.90711091","152.3869516","colony GPS",10,"2.4",0.9,NA
"3762","Ahya_108a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"5.3",4.4,NA
"3763","Ahya_109a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"1.4",0.4,NA
"3764","Ahya_110a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"1.6",0.6,NA
"3765","Ahya_111a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"2.1",1.1,NA
"3766","Ahya_112a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"1.2",0.2,NA
"3767","Ahya_113a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"1",0,NA
"3768","Ahya_114a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"1.7",0.7,NA
"3769","Ahya_115a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"2.1",1.1,NA
"3770","Ahya_116a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"1.4",0.4,NA
"3771","Ahya_117a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"2.1",1,NA
"3772","Ahya_118a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"2.9",1.8,NA
"3773","Ahya_119a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"3.8",2.7,NA
"3774","Ahya_120a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave",NA,NA,NA,NA,"no GPS or TBC",10,"3.5",2.4,NA
"3775","Ahya_76a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90722322","152.386869","-23.90722322","152.386869","colony GPS",10,"5",3.1,NA
"3776","Ahya_77a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90719078","152.3869172","-23.90719078","152.3869172","colony GPS",10,"3.2",1.4,NA
"3777","Ahya_78a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.907185","152.3869209","-23.907185","152.3869209","colony GPS",10,"2.7",0.9,NA
"3778","Ahya_79a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90718978","152.3869184","-23.90718978","152.3869184","colony GPS",10,"3.1",1.3,NA
"3779","Ahya_80a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90720135","152.3869153","-23.90720135","152.3869153","colony GPS",10,"2.8",1,NA
"3780","Ahya_95a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90722037","152.3868893","-23.90722037","152.3868893","colony GPS",10,"2.4",0.6,NA
"3781","Ahya_96a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90723865","152.3868959","-23.90723865","152.3868959","colony GPS",10,"3",1.2,NA
"3782","Ahya_97a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90720923","152.3869045","-23.90720923","152.3869045","colony GPS",10,"3",1.3,NA
"3783","Ahya_98a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90721786","152.3869001","-23.90721786","152.3869001","colony GPS",10,"3",1.3,NA
"3784","Ahya_99a","ECT1","A. hyacinthus","Ahya","25",1,2021,"Lady_Musgrave","-23.90718517","152.386885","-23.90718517","152.386885","colony GPS",10,"3.1",1.4,NA
"3785","Ahya_121a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.4554565","152.0317466","-23.4554565","152.0317466","colony GPS",10,"1.6",0.1,NA
"3786","Ahya_122a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.45547401","152.0317511","-23.45547401","152.0317511","colony GPS",10,"1.9",0.4,NA
"3787","Ahya_123a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.4554782","152.0317544","-23.4554782","152.0317544","colony GPS",10,"1.1",-0.4,NA
"3788","Ahya_124a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.45547024","152.0317458","-23.45547024","152.0317458","colony GPS",10,"2.6",1.2,NA
"3789","Ahya_125a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.45548064","152.0317515","-23.45548064","152.0317515","colony GPS",10,"3.3",2,NA
"3790","Ahya_126a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.45545809","152.0317526","-23.45545809","152.0317526","colony GPS",10,"4.3",1.9,NA
"3791","Ahya_127a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44699287","152.0252817","-23.44699287","152.0252817","colony GPS",10,"4.2",1.9,NA
"3792","Ahya_128a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44692581","152.0248448","-23.44692581","152.0248448","colony GPS",10,"4.2",1.9,NA
"3793","Ahya_129a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44634537","152.0247279","-23.44634537","152.0247279","colony GPS",10,"4.7",2.4,NA
"3794","Ahya_130a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44639742","152.0250007","-23.44639742","152.0250007","colony GPS",10,"4.9",2.7,NA
"3795","Ahya_131a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.4463944","152.0249662","-23.4463944","152.0249662","colony GPS",10,"4.9",2.7,NA
"3796","Ahya_132a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44598511","152.024682","-23.44598511","152.024682","colony GPS",10,"2.3",1,NA
"3797","Ahya_133a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44596022","152.0248452","-23.44596022","152.0248452","colony GPS",10,"2.3",1,NA
"3798","Ahya_134a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44506721","152.0246271","-23.44506721","152.0246271","colony GPS",10,"2.2",1,NA
"3799","Ahya_135a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.4445845","152.0248315","-23.4445845","152.0248315","colony GPS",10,"2",0.9,NA
"3800","Ahya_141a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44506537","152.0249004","-23.44506537","152.0249004","colony GPS",10,"2",0.9,NA
"3801","Ahya_142a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44501046","152.0248745","-23.44501046","152.0248745","colony GPS",10,"1.5",0.4,NA
"3802","Ahya_143a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44448031","152.0247039","-23.44448031","152.0247039","colony GPS",10,"1.7",0.7,NA
"3803","Ahya_144a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44464317","152.0246978","-23.44464317","152.0246978","colony GPS",10,"2.3",1.3,NA
"3804","Ahya_145a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44428878","152.0246376","-23.44428878","152.0246376","colony GPS",10,"1.1",0.1,NA
"3805","Ahya_150a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.43943499","152.0253063","-23.43943499","152.0253063","colony GPS",10,"1.6",0.7,NA
"3806","Ahya_151a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.4397706","152.0247726","-23.4397706","152.0247726","colony GPS",10,"1.6",0.6,NA
"3807","Ahya_152a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.43988493","152.0246003","-23.43988493","152.0246003","colony GPS",10,"1.5",0.5,NA
"3808","Ahya_153a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44084566","152.0257815","-23.44084566","152.0257815","colony GPS",10,"1.3",0.3,NA
"3809","Ahya_154a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.4413205","152.0257062","-23.4413205","152.0257062","colony GPS",10,"1.1",0,NA
"3810","Ahya_155a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.4412894","152.0250264","-23.4412894","152.0250264","colony GPS",10,"1.5",0.4,NA
"3811","Ahya_156a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44164094","152.0246668","-23.44164094","152.0246668","colony GPS",10,"1.5",0.4,NA
"3812","Ahya_157a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44165234","152.0251309","-23.44165234","152.0251309","colony GPS",10,"1",-0.2,NA
"3813","Ahya_158a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44179408","152.0252545","-23.44179408","152.0252545","colony GPS",10,"1.3",0.1,NA
"3814","Ahya_159a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44231241","152.0248098","-23.44231241","152.0248098","colony GPS",10,"2.3",1.1,NA
"3815","Ahya_160a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44262598","152.0238483","-23.44262598","152.0238483","colony GPS",10,"2.5",1.2,NA
"3816","Ahya_161a","ECT1","A. hyacinthus","Ahya","26",1,2021,"Sykes","-23.44345009","152.0241756","-23.44345009","152.0241756","colony GPS",10,"2.4",1.1,NA
"3817","Ahya_10b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47368407","145.504462","-14.47368407","145.504462","colony GPS",10,"2.2",1.1,NA
"3818","Ahya_11b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47375062","145.5043475","-14.47375062","145.5043475","colony GPS",10,"1.9",0.8,NA
"3819","Ahya_12b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47381935","145.5042618","-14.47381935","145.5042618","colony GPS",10,"4.3",3.2,NA
"3820","Ahya_13b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47390568","145.5041231","-14.47390568","145.5041231","colony GPS",10,"2.8",1.7,NA
"3821","Ahya_14b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47397668","145.5040518","-14.47397668","145.5040518","colony GPS",10,"3.5",2.4,NA
"3822","Ahya_15b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47396805","145.5040515","-14.47396805","145.5040515","colony GPS",10,"3.7",2.6,NA
"3823","Ahya_16b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47404055","145.5039838","-14.47404055","145.5039838","colony GPS",10,"4.8",3.7,NA
"3824","Ahya_17b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47406813","145.5039478","-14.47406813","145.5039478","colony GPS",10,"4.3",3.2,NA
"3825","Ahya_18b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47411087","145.5038803","-14.47411087","145.5038803","colony GPS",10,"3.2",2.1,NA
"3826","Ahya_19b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47413677","145.5038358","-14.47413677","145.5038358","colony GPS",10,"3",1.9,NA
"3827","Ahya_1b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.4295427","145.4505575","-14.4295427","145.4505575","colony GPS",10,"1.7",0.2,NA
"3828","Ahya_20b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47423476","145.5037072","-14.47423476","145.5037072","colony GPS",10,"3.1",2.1,NA
"3829","Ahya_2b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.42957648","145.4506239","-14.42957648","145.4506239","colony GPS",10,"1.3",-0.2,NA
"3830","Ahya_3b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.42905328","145.4509223","-14.42905328","145.4509223","colony GPS",10,"3.4",1.9,NA
"3831","Ahya_4b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.42899436","145.4512097","-14.42899436","145.4512097","colony GPS",10,"3.7",2.2,NA
"3832","Ahya_5b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.4289765","145.4512073","-14.4289765","145.4512073","colony GPS",10,"3.6",2.1,NA
"3833","Ahya_6b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.42887978","145.451713","-14.42887978","145.451713","colony GPS",10,"2.7",1.2,NA
"3834","Ahya_7b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.42893015","145.4520797","-14.42893015","145.4520797","colony GPS",10,"2.8",1.4,NA
"3835","Ahya_8b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47358801","145.5046293","-14.47358801","145.5046293","colony GPS",10,"1.9",0.8,NA
"3836","Ahya_9b","ECT1","A. hyacinthus","Ahya","19",3,2021,"Hicks","-14.47367895","145.5044997","-14.47367895","145.5044997","colony GPS",10,"3.5",2.4,NA
"3837","Ahya_21b","ECT1","A. hyacinthus","Ahya","20",3,2021,"Hicks","-14.47425638","145.5036686","-14.47425638","145.5036686","colony GPS",10,"3.6",2.1,NA
"3838","Ahya_22b","ECT1","A. hyacinthus","Ahya","20",3,2021,"Hicks","-14.47428186","145.5036204","-14.47428186","145.5036204","colony GPS",10,"4",2.5,NA
"3839","Ahya_23b","ECT1","A. hyacinthus","Ahya","20",3,2021,"Hicks","-14.47438924","145.5034631","-14.47438924","145.5034631","colony GPS",10,"2.6",1.1,NA
